x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.041145,-0.021074,-0.0144,-0.067434,-0.082571,-0.017254,-0.073871,-0.134518,-0.019924,-0.086286,-0.170322,-0.019348,-0.039351,-0.133095,0.000884,-0.041673,-0.158324,-0.017692,-0.039498,-0.115508,-0.02578,-0.037566,-0.098685,-0.028217,-0.011275,-0.130575,-0.00086,-0.012775,-0.154271,-0.019049,-0.013838,-0.105334,-0.020521,-0.012078,-0.093086,-0.016753,0.015359,-0.120682,-0.006961,0.016315,-0.143399,-0.026777,0.011495,-0.097276,-0.017815,0.010205,-0.084762,-0.006975,0.04106,-0.105467,-0.014506,0.043382,-0.127268,-0.025076,0.035323,-0.090489,-0.015888,0.030925,-0.076146,-0.006107,A
0.0,0.0,0.0,-0.043057,-0.025627,-0.014001,-0.069305,-0.09066,-0.016279,-0.076239,-0.142861,-0.018973,-0.090655,-0.17621,-0.018356,-0.039176,-0.13298,0.005036,-0.044621,-0.161417,-0.014241,-0.041583,-0.119878,-0.023968,-0.03948,-0.103634,-0.027553,-0.011859,-0.133111,0.003274,-0.016977,-0.155995,-0.015318,-0.016493,-0.110621,-0.018177,-0.014601,-0.101649,-0.015553,0.014706,-0.125443,-0.003265,0.01065,-0.148882,-0.022363,0.00765,-0.106252,-0.014646,0.007195,-0.095911,-0.004897,0.039915,-0.111973,-0.01154,0.038444,-0.131484,-0.021796,0.030918,-0.098773,-0.014019,0.027905,-0.086527,-0.005356,A
0.0,0.0,0.0,-0.0432,-0.02546,-0.013963,-0.068644,-0.091579,-0.016315,-0.074893,-0.142757,-0.019193,-0.087715,-0.177451,-0.018575,-0.036632,-0.140439,0.005944,-0.042913,-0.165831,-0.013837,-0.039994,-0.123354,-0.024346,-0.037425,-0.107032,-0.028394,-0.009271,-0.139481,0.004162,-0.017106,-0.159849,-0.015096,-0.016806,-0.114734,-0.018649,-0.01395,-0.105354,-0.016234,0.017438,-0.130809,-0.002424,0.010229,-0.151846,-0.022218,0.007163,-0.109366,-0.014884,0.007685,-0.098269,-0.005077,0.043069,-0.116232,-0.010742,0.038708,-0.13524,-0.021502,0.03098,-0.102891,-0.013974,0.029076,-0.090512,-0.005144,A
0.0,0.0,0.0,-0.047611,-0.02493,-0.016295,-0.072013,-0.095416,-0.019805,-0.077024,-0.153118,-0.022541,-0.092113,-0.188315,-0.021547,-0.044906,-0.13798,-0.00142,-0.04633,-0.173978,-0.019649,-0.042456,-0.128644,-0.027558,-0.041018,-0.113996,-0.030564,-0.014373,-0.138706,-0.001841,-0.013595,-0.169389,-0.018681,-0.013495,-0.120447,-0.019686,-0.013187,-0.113442,-0.016756,0.014542,-0.130169,-0.006672,0.016755,-0.159131,-0.024481,0.013177,-0.113783,-0.015375,0.011267,-0.105635,-0.005655,0.040649,-0.116828,-0.01328,0.043679,-0.137918,-0.022662,0.036941,-0.104232,-0.01433,0.033041,-0.094263,-0.006012,A
0.0,0.0,0.0,-0.047284,-0.029239,-0.015503,-0.071853,-0.100317,-0.018077,-0.076574,-0.156753,-0.020687,-0.091876,-0.192109,-0.019603,-0.043871,-0.141212,0.002931,-0.045263,-0.177518,-0.016459,-0.040867,-0.131498,-0.025392,-0.039541,-0.115742,-0.028758,-0.013884,-0.141527,0.001694,-0.012634,-0.172246,-0.016709,-0.011995,-0.121303,-0.018694,-0.013002,-0.11393,-0.015912,0.014972,-0.133272,-0.004331,0.016955,-0.161863,-0.023512,0.014351,-0.115135,-0.014,0.011899,-0.106173,-0.003502,0.041826,-0.120432,-0.012212,0.043899,-0.142293,-0.021771,0.03728,-0.106837,-0.012371,0.033024,-0.09536,-0.00309,A
0.0,0.0,0.0,-0.049329,-0.033593,-0.015036,-0.073882,-0.105819,-0.017507,-0.080308,-0.164274,-0.020376,-0.095167,-0.197368,-0.018941,-0.045039,-0.145306,0.005847,-0.046644,-0.182242,-0.012142,-0.044315,-0.131874,-0.018806,-0.045141,-0.120267,-0.021091,-0.013921,-0.14561,0.004312,-0.016367,-0.175715,-0.013409,-0.019325,-0.119316,-0.013279,-0.019692,-0.118441,-0.008755,0.016508,-0.135758,-0.002269,0.014937,-0.166555,-0.020994,0.009216,-0.115915,-0.009723,0.00853,-0.111576,0.002186,0.044163,-0.120912,-0.01078,0.04241,-0.141928,-0.019273,0.033671,-0.106453,-0.00921,0.032475,-0.097764,0.000494,A
0.0,0.0,0.0,-0.047159,-0.037334,-0.013097,-0.07094,-0.108731,-0.015246,-0.077425,-0.164612,-0.018457,-0.093355,-0.196504,-0.01778,-0.042593,-0.148199,0.007339,-0.046622,-0.181754,-0.010839,-0.043586,-0.133376,-0.018004,-0.042493,-0.12095,-0.020329,-0.012337,-0.146958,0.004826,-0.01671,-0.174311,-0.012944,-0.018928,-0.120458,-0.013373,-0.018216,-0.118726,-0.009201,0.017338,-0.136892,-0.002526,0.013998,-0.164415,-0.021889,0.008642,-0.114949,-0.010992,0.009209,-0.109689,0.000929,0.044854,-0.122572,-0.011585,0.041762,-0.144075,-0.020364,0.032758,-0.108671,-0.009796,0.031949,-0.098709,0.00053,A
0.0,0.0,0.0,-0.047549,-0.036744,-0.012892,-0.071594,-0.108955,-0.014841,-0.077998,-0.165036,-0.017823,-0.093601,-0.197259,-0.01686,-0.043962,-0.148321,0.007373,-0.047666,-0.182535,-0.010512,-0.044096,-0.13391,-0.017352,-0.043029,-0.121926,-0.01952,-0.013759,-0.147223,0.004765,-0.017291,-0.175163,-0.01281,-0.019129,-0.12073,-0.013017,-0.018967,-0.119193,-0.008692,0.016021,-0.13732,-0.00263,0.013501,-0.165163,-0.021777,0.008677,-0.115261,-0.010653,0.008985,-0.110217,0.001324,0.043541,-0.123079,-0.011715,0.041092,-0.144499,-0.020366,0.032541,-0.108624,-0.009625,0.031732,-0.09881,0.000755,A
0.0,0.0,0.0,-0.045701,-0.035595,-0.015707,-0.069899,-0.108902,-0.018087,-0.076311,-0.16708,-0.020673,-0.091779,-0.200073,-0.018991,-0.04248,-0.148344,0.00497,-0.040669,-0.182018,-0.014058,-0.039103,-0.132623,-0.021186,-0.039798,-0.12274,-0.023625,-0.010521,-0.145679,0.00377,-0.008842,-0.173651,-0.015567,-0.013507,-0.117619,-0.016346,-0.014963,-0.119331,-0.012159,0.020117,-0.134723,-0.002519,0.022646,-0.163718,-0.023468,0.014874,-0.113142,-0.012962,0.013528,-0.11124,-0.001059,0.047768,-0.120172,-0.010617,0.049409,-0.141952,-0.020753,0.039757,-0.105276,-0.010878,0.037975,-0.096754,-0.000941,A
0.0,0.0,0.0,-0.048351,-0.035004,-0.01551,-0.073439,-0.109269,-0.017409,-0.079377,-0.168086,-0.019276,-0.093298,-0.203912,-0.016464,-0.045943,-0.151505,0.004699,-0.043826,-0.184465,-0.014563,-0.04201,-0.133462,-0.022254,-0.042983,-0.126802,-0.025372,-0.013331,-0.147916,0.003723,-0.012584,-0.175381,-0.015612,-0.017574,-0.11883,-0.016857,-0.018364,-0.123304,-0.01315,0.018349,-0.136371,-0.002237,0.019346,-0.166772,-0.022239,0.01169,-0.114996,-0.011309,0.012219,-0.114475,0.000494,0.046747,-0.121978,-0.010123,0.047008,-0.140845,-0.019815,0.037235,-0.104648,-0.010268,0.037429,-0.098489,-0.000692,A
0.0,0.0,0.0,-0.045657,-0.036509,-0.015404,-0.071378,-0.110822,-0.017219,-0.078133,-0.169222,-0.019144,-0.092178,-0.204207,-0.016445,-0.044609,-0.151797,0.004596,-0.043878,-0.185105,-0.014314,-0.04126,-0.133288,-0.021031,-0.041067,-0.124363,-0.023222,-0.011985,-0.148475,0.003582,-0.012,-0.176578,-0.015577,-0.01642,-0.119375,-0.01605,-0.016854,-0.122435,-0.011675,0.019409,-0.137371,-0.00241,0.01989,-0.166824,-0.022913,0.012183,-0.114193,-0.011714,0.012685,-0.112454,0.000579,0.047821,-0.123568,-0.010218,0.04777,-0.144397,-0.020035,0.037862,-0.106987,-0.009881,0.037718,-0.098968,0.000316,A
0.0,0.0,0.0,-0.048066,-0.03595,-0.013694,-0.073914,-0.10881,-0.015605,-0.079279,-0.168002,-0.018023,-0.091671,-0.205146,-0.016568,-0.046151,-0.14635,0.003925,-0.044097,-0.186138,-0.015501,-0.04324,-0.13688,-0.023155,-0.044797,-0.121926,-0.025575,-0.012804,-0.143864,0.001695,-0.011884,-0.176949,-0.017118,-0.016,-0.121373,-0.018163,-0.01742,-0.117002,-0.014181,0.019272,-0.133122,-0.005195,0.019668,-0.167677,-0.024795,0.013525,-0.116487,-0.013781,0.012441,-0.109467,-0.001744,0.048209,-0.117982,-0.013731,0.04646,-0.142492,-0.023041,0.038348,-0.105566,-0.012362,0.037303,-0.094401,-0.001872,A
0.0,0.0,0.0,-0.046893,-0.038689,-0.01414,-0.071862,-0.110463,-0.016576,-0.077771,-0.169545,-0.019489,-0.09178,-0.205309,-0.018441,-0.044935,-0.146878,0.003266,-0.044763,-0.185266,-0.016457,-0.042737,-0.1345,-0.023995,-0.04258,-0.119673,-0.026263,-0.011116,-0.143534,0.001406,-0.011451,-0.176237,-0.017772,-0.01535,-0.119979,-0.018513,-0.01564,-0.115233,-0.014318,0.020917,-0.132735,-0.005122,0.0205,-0.167494,-0.02541,0.013385,-0.115285,-0.013968,0.012947,-0.107005,-0.001403,0.04956,-0.118371,-0.013299,0.047856,-0.142993,-0.022645,0.039216,-0.10595,-0.011685,0.038947,-0.094842,-0.000922,A
0.0,0.0,0.0,-0.048926,-0.035665,-0.011844,-0.074703,-0.106691,-0.012987,-0.079678,-0.166534,-0.015204,-0.091992,-0.202576,-0.013804,-0.04692,-0.144359,0.006866,-0.0461,-0.184438,-0.012481,-0.045103,-0.136279,-0.020049,-0.044669,-0.120918,-0.022282,-0.014009,-0.14182,0.00378,-0.013636,-0.175087,-0.01491,-0.017995,-0.119616,-0.015477,-0.017494,-0.114413,-0.011043,0.017766,-0.131316,-0.00409,0.018635,-0.166007,-0.02438,0.011194,-0.113644,-0.013208,0.010682,-0.105504,-0.000698,0.047334,-0.116178,-0.013473,0.046507,-0.141443,-0.023186,0.037467,-0.103895,-0.012628,0.036278,-0.09227,-0.002138,A
0.0,0.0,0.0,-0.047783,-0.038106,-0.012961,-0.071715,-0.109774,-0.014681,-0.077446,-0.1694,-0.017301,-0.09208,-0.202644,-0.016053,-0.044746,-0.145509,0.005736,-0.044982,-0.183744,-0.01411,-0.042614,-0.133679,-0.021456,-0.04144,-0.120153,-0.023417,-0.012052,-0.1419,0.00323,-0.012618,-0.174102,-0.01596,-0.016483,-0.117491,-0.016047,-0.015529,-0.114263,-0.011183,0.019266,-0.131422,-0.004173,0.019325,-0.165341,-0.025286,0.011726,-0.112324,-0.013723,0.012136,-0.105169,-0.000734,0.048181,-0.117318,-0.013174,0.047317,-0.142135,-0.023125,0.038162,-0.104159,-0.012353,0.038045,-0.093217,-0.001587,A
0.0,0.0,0.0,-0.050338,-0.03686,-0.014123,-0.075949,-0.110798,-0.015532,-0.08089,-0.169267,-0.017244,-0.092852,-0.203652,-0.014997,-0.049909,-0.14463,0.00397,-0.047976,-0.183472,-0.014406,-0.045978,-0.135172,-0.021389,-0.047935,-0.122455,-0.023604,-0.015858,-0.142375,0.002122,-0.014935,-0.176206,-0.015653,-0.017034,-0.122309,-0.015909,-0.017816,-0.116992,-0.011738,0.017677,-0.13245,-0.004461,0.018994,-0.166225,-0.023544,0.014099,-0.1156,-0.012487,0.012383,-0.107273,-0.000647,0.048793,-0.118488,-0.012761,0.048573,-0.143761,-0.021308,0.04089,-0.107187,-0.010759,0.038305,-0.09624,-0.00074,A
0.0,0.0,0.0,-0.049029,-0.038599,-0.013427,-0.073633,-0.114016,-0.014461,-0.078059,-0.173532,-0.016161,-0.092174,-0.204781,-0.013884,-0.047472,-0.146263,0.005054,-0.046878,-0.185092,-0.013552,-0.044284,-0.134832,-0.020344,-0.04533,-0.120174,-0.022066,-0.013543,-0.143589,0.002907,-0.014111,-0.176304,-0.014864,-0.016038,-0.121461,-0.014786,-0.01692,-0.115258,-0.01011,0.019705,-0.133326,-0.004018,0.0194,-0.166132,-0.022957,0.014808,-0.115262,-0.011586,0.013629,-0.105681,0.000687,0.051004,-0.119447,-0.012659,0.049086,-0.145144,-0.020667,0.041629,-0.108751,-0.009652,0.039951,-0.096893,0.000861,A
0.0,0.0,0.0,-0.051233,-0.040269,-0.012322,-0.075735,-0.114354,-0.012494,-0.080065,-0.173605,-0.013119,-0.092657,-0.20715,-0.009379,-0.049408,-0.14998,0.00737,-0.049837,-0.185138,-0.01048,-0.047556,-0.134566,-0.017362,-0.047722,-0.126093,-0.019666,-0.015375,-0.145832,0.005409,-0.017521,-0.176888,-0.011414,-0.020907,-0.121578,-0.011335,-0.019853,-0.121719,-0.006949,0.018107,-0.135073,-0.00126,0.015415,-0.168009,-0.019389,0.008878,-0.116045,-0.007761,0.010565,-0.112256,0.004506,0.049287,-0.121832,-0.009569,0.043858,-0.14435,-0.016562,0.035237,-0.108109,-0.005256,0.036874,-0.100172,0.005305,A
0.0,0.0,0.0,-0.049442,-0.043399,-0.012077,-0.072505,-0.117352,-0.012943,-0.077446,-0.175678,-0.014811,-0.09119,-0.208828,-0.012497,-0.04492,-0.151536,0.008225,-0.046953,-0.187586,-0.01033,-0.044977,-0.137642,-0.017541,-0.044907,-0.127137,-0.019697,-0.011595,-0.147495,0.005913,-0.015355,-0.177567,-0.01166,-0.018839,-0.123062,-0.011705,-0.016858,-0.123178,-0.007148,0.021407,-0.136111,-0.001237,0.017642,-0.168116,-0.019854,0.01077,-0.118058,-0.008168,0.013341,-0.114356,0.004339,0.05211,-0.121852,-0.010061,0.046924,-0.145125,-0.017268,0.037691,-0.110533,-0.005937,0.040027,-0.102166,0.004805,A
0.0,0.0,0.0,-0.050571,-0.044398,-0.009837,-0.073193,-0.120027,-0.009802,-0.077813,-0.17618,-0.01088,-0.090821,-0.207132,-0.007973,-0.042809,-0.15275,0.006702,-0.047758,-0.187293,-0.011665,-0.045664,-0.137912,-0.019194,-0.043125,-0.12796,-0.021969,-0.009998,-0.147181,0.002957,-0.01637,-0.177913,-0.014403,-0.020253,-0.124412,-0.014587,-0.016624,-0.121585,-0.010405,0.023149,-0.134437,-0.005144,0.017223,-0.169901,-0.023293,0.01002,-0.118844,-0.011425,0.013277,-0.112417,0.000877,0.054404,-0.118145,-0.014749,0.046927,-0.14262,-0.022537,0.036934,-0.107357,-0.011503,0.038849,-0.097914,-0.00106,A
0.0,0.0,0.0,-0.050044,-0.045595,-0.010061,-0.07273,-0.122586,-0.00963,-0.077002,-0.178759,-0.010524,-0.090846,-0.208631,-0.007446,-0.043486,-0.155045,0.008133,-0.048344,-0.188691,-0.010064,-0.046258,-0.138428,-0.016933,-0.043924,-0.13014,-0.019207,-0.009965,-0.150001,0.00429,-0.01556,-0.18007,-0.013963,-0.019248,-0.125756,-0.013915,-0.015577,-0.12484,-0.008963,0.023595,-0.13735,-0.004089,0.01828,-0.168962,-0.023004,0.01112,-0.118208,-0.011239,0.014373,-0.114264,0.001391,0.054781,-0.121259,-0.01401,0.04814,-0.143451,-0.021564,0.038249,-0.108394,-0.010287,0.040668,-0.1004,0.000383,A
0.0,0.0,0.0,-0.048422,-0.046366,-0.009195,-0.070187,-0.120469,-0.009437,-0.074319,-0.174304,-0.01119,-0.085756,-0.207764,-0.008932,-0.038108,-0.15596,0.007886,-0.045692,-0.190199,-0.010852,-0.045515,-0.140001,-0.018548,-0.040356,-0.130756,-0.021568,-0.005976,-0.150115,0.003579,-0.015064,-0.181988,-0.015144,-0.021797,-0.12718,-0.01586,-0.015166,-0.124659,-0.011563,0.026374,-0.137429,-0.005145,0.017276,-0.171532,-0.024147,0.006809,-0.119548,-0.01249,0.012317,-0.113687,0.00013,0.057491,-0.121557,-0.01539,0.046627,-0.144116,-0.023679,0.034661,-0.11017,-0.013067,0.038198,-0.101559,-0.002605,A
0.0,0.0,0.0,-0.047267,-0.047631,-0.008742,-0.068563,-0.12203,-0.009161,-0.073667,-0.175731,-0.011246,-0.086191,-0.209395,-0.009377,-0.038847,-0.157847,0.008196,-0.045113,-0.189692,-0.009994,-0.044168,-0.140699,-0.017797,-0.040304,-0.133446,-0.021243,-0.006556,-0.153109,0.003685,-0.014151,-0.181334,-0.01403,-0.019443,-0.128098,-0.014619,-0.014453,-0.129011,-0.010818,0.026529,-0.140515,-0.005121,0.018366,-0.171114,-0.023035,0.009628,-0.120987,-0.011385,0.014337,-0.117992,0.000483,0.05771,-0.124761,-0.015426,0.048334,-0.143891,-0.02276,0.037353,-0.111068,-0.012004,0.04078,-0.105342,-0.001957,A
0.0,0.0,0.0,-0.048765,-0.043566,-0.010186,-0.070051,-0.115629,-0.012128,-0.075292,-0.170917,-0.015647,-0.087174,-0.206383,-0.015507,-0.040818,-0.15013,0.006667,-0.045302,-0.187789,-0.013175,-0.046193,-0.139759,-0.021528,-0.042914,-0.126144,-0.024502,-0.009247,-0.14649,0.002108,-0.015763,-0.181313,-0.017497,-0.021501,-0.128598,-0.018639,-0.015899,-0.122224,-0.014261,0.023034,-0.135197,-0.00699,0.016775,-0.172377,-0.027349,0.007849,-0.122498,-0.016155,0.011408,-0.113889,-0.003447,0.054105,-0.118959,-0.017595,0.046029,-0.145581,-0.027343,0.035078,-0.111362,-0.016864,0.036379,-0.099843,-0.006217,A
0.0,0.0,0.0,-0.047531,-0.04373,-0.009106,-0.069944,-0.116644,-0.010284,-0.076271,-0.171263,-0.013593,-0.089061,-0.20571,-0.013709,-0.040846,-0.147136,0.008049,-0.047638,-0.18457,-0.010731,-0.046712,-0.139724,-0.018727,-0.043379,-0.124908,-0.021495,-0.009301,-0.14493,0.003194,-0.016141,-0.178727,-0.015151,-0.020096,-0.128002,-0.016275,-0.015194,-0.120721,-0.012171,0.023515,-0.134066,-0.006092,0.017195,-0.170243,-0.025178,0.009778,-0.122241,-0.014573,0.013065,-0.112946,-0.002641,0.055198,-0.118058,-0.016803,0.047333,-0.14322,-0.025593,0.037404,-0.110907,-0.015396,0.039399,-0.100119,-0.005304,A
0.0,0.0,0.0,-0.045648,-0.044428,-0.00878,-0.068743,-0.111276,-0.010259,-0.074422,-0.163076,-0.013649,-0.083592,-0.199283,-0.013595,-0.037018,-0.146155,0.005846,-0.044158,-0.181033,-0.013692,-0.046653,-0.133819,-0.021125,-0.042362,-0.12033,-0.023226,-0.005569,-0.141108,0.000817,-0.013147,-0.173866,-0.018464,-0.020816,-0.12233,-0.018359,-0.013535,-0.114861,-0.012881,0.026203,-0.12892,-0.008573,0.019046,-0.163603,-0.028485,0.008727,-0.115697,-0.016725,0.013955,-0.107004,-0.003374,0.057818,-0.111498,-0.019305,0.049262,-0.140593,-0.028177,0.036079,-0.108857,-0.016982,0.036874,-0.096775,-0.005662,A
0.0,0.0,0.0,-0.046718,-0.041734,-0.01037,-0.071265,-0.107793,-0.012316,-0.077574,-0.160934,-0.015804,-0.086053,-0.197596,-0.015872,-0.042504,-0.143082,0.004314,-0.047332,-0.17697,-0.014415,-0.047577,-0.130382,-0.021353,-0.04511,-0.117955,-0.023336,-0.010449,-0.139935,0.000274,-0.014961,-0.169732,-0.018285,-0.020152,-0.118822,-0.018357,-0.016025,-0.113408,-0.013503,0.022036,-0.129251,-0.0081,0.017762,-0.160878,-0.027774,0.009508,-0.113303,-0.016682,0.012568,-0.105884,-0.004193,0.053622,-0.112872,-0.017863,0.047889,-0.139153,-0.026934,0.036897,-0.106859,-0.016415,0.037339,-0.096087,-0.005865,A
0.0,0.0,0.0,-0.045623,-0.035162,-0.009692,-0.071965,-0.105188,-0.01061,-0.080901,-0.160382,-0.01321,-0.092912,-0.195395,-0.012373,-0.041945,-0.142783,0.007246,-0.050259,-0.180606,-0.011164,-0.050604,-0.135487,-0.018452,-0.04616,-0.118506,-0.020605,-0.011704,-0.141267,0.003069,-0.019683,-0.173564,-0.014196,-0.025072,-0.122131,-0.014094,-0.019143,-0.11474,-0.009267,0.019399,-0.131359,-0.005681,0.013096,-0.164414,-0.024199,0.005075,-0.115951,-0.013317,0.009436,-0.107289,-0.001242,0.050437,-0.116238,-0.015899,0.043472,-0.141704,-0.024739,0.032872,-0.108899,-0.014829,0.03384,-0.098614,-0.00487,A
0.0,0.0,0.0,-0.047206,-0.038733,-0.008026,-0.073868,-0.106784,-0.008753,-0.083425,-0.16072,-0.011858,-0.094953,-0.197024,-0.01195,-0.042796,-0.142258,0.00926,-0.052883,-0.17729,-0.008928,-0.051279,-0.135588,-0.016981,-0.046063,-0.120014,-0.019828,-0.013377,-0.142061,0.004266,-0.021669,-0.171865,-0.012265,-0.024881,-0.123896,-0.012804,-0.018411,-0.118757,-0.009012,0.017931,-0.133064,-0.005171,0.011314,-0.166019,-0.023213,0.00466,-0.120615,-0.012872,0.009792,-0.113316,-0.00158,0.048826,-0.118091,-0.01599,0.042529,-0.142824,-0.02467,0.032104,-0.112444,-0.015031,0.034148,-0.103157,-0.005484,A
0.0,0.0,0.0,-0.04706,-0.03542,-0.009106,-0.074502,-0.101767,-0.009646,-0.08464,-0.154001,-0.011824,-0.095278,-0.187574,-0.01036,-0.04881,-0.139467,0.006139,-0.0575,-0.173159,-0.011272,-0.054399,-0.127859,-0.017509,-0.048398,-0.11437,-0.019337,-0.017795,-0.139127,0.002067,-0.026178,-0.168438,-0.015056,-0.028019,-0.118444,-0.014011,-0.020966,-0.11323,-0.008807,0.014251,-0.131015,-0.006342,0.00763,-0.160463,-0.024218,0.002093,-0.114249,-0.012863,0.007175,-0.108292,-0.000823,0.046277,-0.117749,-0.016246,0.040929,-0.14256,-0.024408,0.031363,-0.111715,-0.014673,0.032318,-0.103137,-0.005192,A
0.0,0.0,0.0,-0.045593,-0.034452,-0.008225,-0.073557,-0.09963,-0.008797,-0.083883,-0.152459,-0.011549,-0.094985,-0.187922,-0.011138,-0.047931,-0.136313,0.008106,-0.057249,-0.172337,-0.010267,-0.054397,-0.130953,-0.018042,-0.049229,-0.114689,-0.02046,-0.017298,-0.136704,0.00351,-0.02552,-0.166788,-0.013378,-0.027049,-0.119255,-0.01368,-0.021111,-0.113579,-0.009447,0.014905,-0.128833,-0.005502,0.008727,-0.160801,-0.023365,0.003526,-0.116741,-0.013205,0.007753,-0.110022,-0.001854,0.047252,-0.115521,-0.01588,0.042299,-0.141887,-0.024238,0.032719,-0.112168,-0.014823,0.03332,-0.102772,-0.005407,A
0.0,0.0,0.0,-0.050024,-0.031326,-0.009426,-0.080013,-0.094169,-0.010411,-0.092338,-0.147384,-0.013114,-0.105827,-0.179133,-0.012275,-0.056244,-0.133598,0.007628,-0.066446,-0.168764,-0.010181,-0.061466,-0.124081,-0.017043,-0.054972,-0.109509,-0.0191,-0.024349,-0.135298,0.003678,-0.034589,-0.164722,-0.013113,-0.034119,-0.115063,-0.012679,-0.027489,-0.109402,-0.007948,0.008205,-0.129449,-0.004766,-0.000851,-0.159685,-0.023024,-0.004604,-0.11268,-0.012066,-0.000429,-0.105651,-5.7e-05,0.040543,-0.118342,-0.014645,0.032206,-0.145056,-0.022862,0.02444,-0.11334,-0.012702,0.025672,-0.103529,-0.002769,A
0.0,0.0,0.0,-0.049314,-0.030298,-0.007504,-0.080942,-0.092355,-0.007465,-0.09368,-0.146127,-0.009661,-0.106572,-0.179973,-0.008657,-0.056026,-0.131174,0.008518,-0.067668,-0.16586,-0.009243,-0.062603,-0.123423,-0.016242,-0.055947,-0.10858,-0.018235,-0.024697,-0.133822,0.003536,-0.035306,-0.163688,-0.012899,-0.034449,-0.115642,-0.012521,-0.027463,-0.109696,-0.007839,0.00771,-0.128586,-0.005759,-0.001566,-0.160362,-0.023601,-0.004997,-0.114438,-0.012981,-0.000611,-0.106697,-0.001256,0.040879,-0.118002,-0.016333,0.032872,-0.145236,-0.02464,0.024315,-0.11385,-0.014857,0.024963,-0.103021,-0.005159,A
0.0,0.0,0.0,-0.051576,-0.028588,-0.008798,-0.086045,-0.089937,-0.010198,-0.102451,-0.141476,-0.013531,-0.121448,-0.167789,-0.01362,-0.060741,-0.131362,0.007373,-0.074437,-0.162473,-0.011599,-0.066683,-0.117192,-0.019517,-0.058761,-0.104382,-0.02244,-0.030491,-0.136056,0.002406,-0.044402,-0.163033,-0.015717,-0.040497,-0.112579,-0.015458,-0.031959,-0.107314,-0.010618,0.001354,-0.133354,-0.007084,-0.012423,-0.159575,-0.02597,-0.011708,-0.111074,-0.014283,-0.00486,-0.104372,-0.001704,0.033512,-0.125226,-0.018086,0.019837,-0.145236,-0.026601,0.015627,-0.111162,-0.016028,0.020152,-0.102688,-0.005807,A
0.0,0.0,0.0,-0.052103,-0.028971,-0.007648,-0.086773,-0.086886,-0.008677,-0.102323,-0.138568,-0.01211,-0.118682,-0.170279,-0.012681,-0.059997,-0.12921,0.009482,-0.073721,-0.159952,-0.009027,-0.066892,-0.118616,-0.017511,-0.059518,-0.103787,-0.020374,-0.029868,-0.13335,0.004365,-0.0432,-0.160602,-0.012639,-0.039973,-0.113492,-0.013376,-0.031948,-0.106737,-0.009277,0.001781,-0.130198,-0.005105,-0.01089,-0.158457,-0.023088,-0.011412,-0.113412,-0.012587,-0.005084,-0.105227,-0.000707,0.03418,-0.121177,-0.015884,0.021886,-0.144863,-0.023547,0.016231,-0.112827,-0.01288,0.020074,-0.102083,-0.00246,A
0.0,0.0,0.0,-0.054077,-0.021421,-0.009162,-0.091001,-0.079115,-0.011412,-0.107897,-0.13086,-0.01543,-0.126798,-0.158128,-0.016065,-0.067665,-0.12086,0.005341,-0.082951,-0.154974,-0.01493,-0.073862,-0.110566,-0.023686,-0.06583,-0.096655,-0.026927,-0.037488,-0.127217,0.000181,-0.05233,-0.156292,-0.018953,-0.047348,-0.107465,-0.01952,-0.039197,-0.101332,-0.015286,-0.005867,-0.12588,-0.009455,-0.020953,-0.154919,-0.028272,-0.019027,-0.108336,-0.016818,-0.012643,-0.101497,-0.00474,0.026383,-0.119561,-0.020652,0.011539,-0.137835,-0.029488,0.009448,-0.105389,-0.019557,0.014872,-0.098085,-0.009973,A
0.0,0.0,0.0,-0.054984,-0.019172,-0.00822,-0.092617,-0.076646,-0.009405,-0.108636,-0.129037,-0.012603,-0.127076,-0.158068,-0.012796,-0.067913,-0.118313,0.004415,-0.084447,-0.15385,-0.015375,-0.075505,-0.109025,-0.024009,-0.067033,-0.092226,-0.026871,-0.037058,-0.124214,-0.000886,-0.051857,-0.154496,-0.018858,-0.047734,-0.105391,-0.019151,-0.039001,-0.096909,-0.014969,-0.004887,-0.122052,-0.010411,-0.019106,-0.152854,-0.027962,-0.018481,-0.10601,-0.016706,-0.011504,-0.096219,-0.005003,0.028414,-0.115545,-0.021399,0.015026,-0.137315,-0.029067,0.010834,-0.104349,-0.018785,0.015739,-0.093872,-0.009138,A
